timestamp,frame,ego_speed,ego_acceleration,ego_jerk,ego_pos_x,ego_pos_y,ego_yaw,lead_pos_x,lead_pos_y,lead_yaw,lead_speed,lead_acceleration,lead_target_speed,distance_headway,time_headway,relative_speed,ttc,throttle,brake,steer,longitudinal_control,control_mode,gear,lead_behavior_mode
21.2448,487,12.8928,0.1708,8.9428,2926.75,-5.29,-178.91,2560.93,-3.87,-180.0,23.1488,0.2964,25.1613,361.33,28.03,-10.2561,999.0,1.0,0.0,-0.0029,1.0,manual,1,fixed
21.2787,488,12.8927,-0.1735,-10.1591,2926.1,-5.3,-178.96,2559.77,-3.87,-180.0,23.1636,0.2951,25.1768,361.85,28.07,-10.2709,999.0,1.0,0.0,-0.003,1.0,manual,1,fixed
21.3156,489,12.8928,0.1814,9.6225,2925.46,-5.31,-178.99,2558.61,-3.87,-180.0,23.1783,0.2936,25.1923,362.36,28.11,-10.2855,999.0,1.0,0.0,-0.003,1.0,manual,1,fixed
21.3495,490,12.8927,-0.1769,-10.5715,2924.81,-5.32,-179.04,2557.45,-3.87,-180.0,23.1929,0.292,25.2078,362.87,28.15,-10.3002,999.0,1.0,0.0,-0.003,1.0,manual,1,fixed
21.3862,491,12.8928,0.1844,9.8436,2924.16,-5.33,-179.07,2556.29,-3.87,-180.0,23.2074,0.2906,25.2231,363.39,28.19,-10.3146,999.0,1.0,0.0,-0.003,1.0,manual,1,fixed
21.5598,492,12.8927,-0.1808,-2.104,2923.52,-5.34,-179.12,2555.13,-3.87,-180.0,23.2219,0.289,25.2383,363.9,28.23,-10.3292,999.0,1.0,0.0,-0.003,1.0,manual,1,fixed
21.6964,493,12.8928,0.1879,2.7001,2922.87,-5.35,-179.15,2553.97,-3.87,180.0,23.2362,0.2876,25.2535,364.42,28.27,-10.3435,999.0,1.0,0.0,-0.003,1.0,manual,1,fixed
21.7432,494,12.8927,-0.1837,-7.9335,2922.23,-5.36,-179.21,2552.81,-3.87,180.0,23.2505,0.2861,25.2685,364.94,28.31,-10.3579,999.0,1.0,0.0,-0.003,1.0,manual,1,fixed
21.7781,495,12.8928,0.1931,10.8005,2921.58,-5.37,-179.24,2551.65,-3.87,180.0,23.2648,0.2844,25.2835,365.45,28.35,-10.372,999.0,1.0,0.0,-0.0031,1.0,manual,1,fixed
21.814,496,12.8927,-0.1968,-10.866,2920.94,-5.38,-179.29,2550.48,-3.87,180.0,23.2789,0.283,25.2984,365.97,28.39,-10.3862,999.0,1.0,0.0,-0.0032,1.0,manual,1,fixed
21.8498,497,12.8928,0.2063,11.2336,2920.29,-5.38,-179.32,2549.32,-3.87,180.0,23.293,0.2816,25.3132,366.49,28.43,-10.4002,999.0,1.0,0.0,-0.0034,1.0,manual,1,fixed
21.8837,498,12.8927,-0.2113,-12.3216,2919.65,-5.39,-179.38,2548.15,-3.87,180.0,23.307,0.2799,25.3279,367.01,28.47,-10.4143,999.0,1.0,0.0,-0.0036,1.0,manual,1,fixed
21.9216,499,12.8928,0.2322,11.7083,2919.0,-5.4,-179.42,2546.99,-3.87,-180.0,23.3209,0.2784,25.3425,367.53,28.51,-10.4282,999.0,1.0,0.0,-0.0059,1.0,manual,1,fixed
21.9555,500,12.8926,-0.4004,-18.6658,2918.36,-5.4,-179.49,2545.82,-3.87,-180.0,23.3348,0.2769,25.357,368.05,28.55,-10.4421,999.0,1.0,0.0,-0.0077,1.0,manual,1,fixed
21.9914,501,12.8927,0.4927,24.8899,2917.71,-5.41,-179.55,2544.65,-3.87,-180.0,23.3485,0.2753,25.3714,368.58,28.59,-10.4558,999.0,1.0,0.0,-0.0082,1.0,manual,1,fixed
22.0263,502,12.8925,-0.4785,-27.8398,2917.07,-5.41,-179.66,2543.48,-3.87,-180.0,23.3622,0.2738,25.3858,369.1,28.63,-10.4697,999.0,1.0,0.0,-0.0084,1.0,manual,1,fixed
22.0611,503,12.8926,0.49,27.7629,2916.42,-5.41,-179.75,2542.32,-3.87,-180.0,23.3758,0.2723,25.4,369.62,28.67,-10.4832,999.0,1.0,0.0,-0.0087,1.0,manual,1,fixed
22.097,504,12.8924,-0.5028,-27.6703,2915.78,-5.42,-179.87,2541.15,-3.88,-180.0,23.3894,0.2706,25.4142,370.15,28.71,-10.4969,999.0,1.0,0.0,-0.0089,1.0,manual,1,fixed
22.1329,505,12.8926,0.5254,28.6562,2915.13,-5.42,-179.98,2539.98,-3.87,180.0,23.4028,0.2691,25.4282,370.67,28.75,-10.5102,999.0,1.0,0.0,-0.009,1.0,manual,1,fixed
22.1678,506,12.8924,-0.5359,-30.4235,2914.48,-5.41,179.89,2538.81,-3.88,180.0,23.4162,0.2676,25.4422,371.19,28.79,-10.5238,999.0,1.0,0.0,-0.009,1.0,manual,1,fixed
22.2017,507,12.8926,0.5478,31.9801,2913.84,-5.41,179.77,2537.64,-3.88,180.0,23.4295,0.2658,25.4561,371.72,28.83,-10.5369,999.0,1.0,0.0,-0.0089,1.0,manual,1,fixed
22.2385,508,12.8923,-0.5464,-29.6718,2913.19,-5.41,179.64,2536.46,-3.88,180.0,23.4427,0.2644,25.4699,372.25,28.87,-10.5504,999.0,1.0,0.0,-0.0088,1.0,manual,1,fixed
22.2744,509,12.8925,0.5497,30.5494,2912.55,-5.4,179.52,2535.29,-3.88,180.0,23.4558,0.2628,25.4835,372.77,28.91,-10.5633,999.0,1.0,0.0,-0.0087,1.0,manual,1,fixed
22.3083,510,12.8923,-0.5421,-32.222,2911.9,-5.4,179.39,2534.12,-3.88,180.0,23.4689,0.2612,25.4971,373.3,28.96,-10.5766,999.0,1.0,0.0,-0.0086,1.0,manual,1,fixed
22.3432,511,12.8925,0.5479,31.2489,2911.26,-5.39,179.27,2532.94,-3.87,180.0,23.4819,0.2596,25.5106,373.83,29.0,-10.5893,999.0,1.0,0.0,-0.0085,1.0,manual,1,fixed
22.3793,512,12.8923,-0.5373,-30.0422,2910.61,-5.38,179.14,2531.77,-3.87,180.0,23.4948,0.258,25.524,374.36,29.04,-10.6025,999.0,1.0,0.0,-0.0084,1.0,manual,1,fixed
22.4152,513,12.8925,0.5437,30.1272,2909.97,-5.37,179.03,2530.59,-3.87,180.0,23.5076,0.2562,25.5374,374.89,29.08,-10.6151,999.0,1.0,0.0,-0.0084,1.0,manual,1,fixed
22.4501,514,12.8923,-0.5337,-30.885,2909.33,-5.36,178.9,2529.42,-3.88,180.0,23.5203,0.2547,25.5506,375.42,29.12,-10.628,999.0,1.0,0.0,-0.0084,1.0,manual,1,fixed
22.6172,515,12.8925,0.5407,6.4272,2908.68,-5.34,178.79,2528.24,-3.88,-180.0,23.533,0.2531,25.5637,375.96,29.16,-10.6405,999.0,1.0,0.0,-0.0084,1.0,manual,1,fixed
22.7572,516,12.8923,-0.5351,-7.6866,2908.04,-5.33,178.66,2527.07,-3.88,-180.0,23.5456,0.2514,25.5767,376.49,29.2,-10.6533,999.0,1.0,0.0,-0.0084,1.0,manual,1,fixed
22.8001,517,12.8925,0.5399,25.0848,2907.39,-5.31,178.55,2525.89,-3.88,-180.0,23.558,0.2498,25.5897,377.02,29.24,-10.6655,999.0,1.0,0.0,-0.0084,1.0,manual,1,fixed
22.8359,518,12.8923,-0.5335,-29.9176,2906.75,-5.29,178.42,2524.71,-3.88,-180.0,23.5705,0.2482,25.6025,377.56,29.29,-10.6782,999.0,1.0,0.0,-0.0083,1.0,manual,1,fixed
22.8708,519,12.8925,0.5322,30.5497,2906.11,-5.28,178.31,2523.53,-3.88,180.0,23.5828,0.2465,25.6152,378.09,29.33,-10.6903,999.0,1.0,0.0,-0.0082,1.0,manual,1,fixed
22.9067,520,12.8923,-0.5184,-29.2806,2905.46,-5.26,178.19,2522.35,-3.88,180.0,23.595,0.2448,25.6279,378.63,29.37,-10.7027,999.0,1.0,0.0,-0.008,1.0,manual,1,fixed
22.9416,521,12.8925,0.514,29.596,2904.82,-5.23,178.08,2521.17,-3.88,180.0,23.6072,0.2433,25.6404,379.16,29.41,-10.7147,999.0,1.0,0.0,-0.0078,1.0,manual,1,fixed
22.9775,522,12.8923,-0.4995,-28.248,2904.18,-5.21,177.96,2519.99,-3.87,180.0,23.6193,0.2415,25.6529,379.7,29.45,-10.727,999.0,1.0,0.0,-0.0069,1.0,manual,1,fixed
23.0123,523,12.8925,0.4399,26.9619,2903.53,-5.19,177.86,2518.81,-3.87,180.0,23.6313,0.2399,25.6652,380.24,29.49,-10.7387,999.0,1.0,0.0,-0.0044,1.0,manual,1,fixed
23.0483,524,12.8924,-0.2551,-19.2995,2902.89,-5.16,177.75,2517.63,-3.87,180.0,23.6432,0.2382,25.6775,380.78,29.53,-10.7508,999.0,1.0,0.0,-0.003,1.0,manual,1,fixed
23.0832,525,12.8926,0.2065,13.2343,2902.24,-5.14,177.69,2516.44,-3.87,180.0,23.655,0.2366,25.6896,381.32,29.58,-10.7624,999.0,1.0,0.0,-0.0018,1.0,manual,1,fixed
23.1176,526,12.8925,-0.1502,-10.374,2901.6,-5.11,177.62,2515.26,-3.87,180.0,23.6667,0.2348,25.7017,381.85,29.62,-10.7742,999.0,1.0,0.0,-0.0007,1.0,manual,1,fixed
23.1525,527,12.8926,0.0974,7.0978,2900.96,-5.09,177.6,2514.08,-3.87,-180.0,23.6784,0.2332,25.7137,382.39,29.66,-10.7857,999.0,1.0,0.0,0.0001,1.0,manual,1,fixed
23.1874,528,12.8926,-0.0475,-4.1522,2900.31,-5.06,177.56,2512.89,-3.87,-180.0,23.69,0.2316,25.7255,382.93,29.7,-10.7974,999.0,1.0,0.0,0.0009,1.0,manual,1,fixed
23.2233,529,12.8927,0.0027,1.4,2899.67,-5.03,177.57,2511.71,-3.87,-180.0,23.7015,0.2298,25.7373,383.48,29.74,-10.8088,999.0,1.0,0.0,0.0014,1.0,manual,1,fixed
23.2581,530,12.8927,0.0347,0.9148,2899.03,-5.0,177.56,2510.52,-3.87,-180.0,23.7129,0.228,25.749,384.02,29.79,-10.8202,999.0,1.0,0.0,0.0016,1.0,manual,1,fixed
23.294,531,12.8927,-0.0452,-2.2252,2898.38,-4.98,177.58,2509.34,-3.87,-180.0,23.7242,0.2264,25.7605,384.56,29.83,-10.8315,999.0,1.0,0.0,0.0016,1.0,manual,1,fixed
23.3299,532,12.8927,0.0605,2.945,2897.74,-4.95,177.59,2508.15,-3.87,-180.0,23.7354,0.2247,25.772,385.1,29.87,-10.8427,999.0,1.0,0.0,0.0016,1.0,manual,1,fixed
23.3668,533,12.8927,-0.0623,-3.3301,2897.09,-4.92,177.62,2506.96,-3.88,-180.0,23.7466,0.2229,25.7834,385.65,29.91,-10.8539,999.0,1.0,0.0,0.0015,1.0,manual,1,fixed
23.4008,534,12.8927,0.0727,3.9731,2896.45,-4.9,177.63,2505.78,-3.88,-180.0,23.7576,0.2212,25.7946,386.19,29.95,-10.8649,999.0,1.0,0.0,0.0015,1.0,manual,1,fixed
23.4366,535,12.8927,-0.0775,-4.1872,2895.81,-4.87,177.66,2504.59,-3.88,180.0,23.7686,0.2195,25.8058,386.73,30.0,-10.8759,999.0,1.0,0.0,0.0016,1.0,manual,1,fixed
23.4735,536,12.8927,0.0958,4.7003,2895.16,-4.85,177.67,2503.4,-3.88,180.0,23.7795,0.2178,25.8169,387.28,30.04,-10.8867,999.0,1.0,0.0,0.0018,1.0,manual,1,fixed
23.6461,537,12.8927,-0.1055,-1.1669,2894.52,-4.82,177.71,2502.21,-3.88,180.0,23.7903,0.2159,25.8278,387.82,30.08,-10.8976,999.0,1.0,0.0,0.002,1.0,manual,1,fixed
23.7886,538,12.8927,0.1256,1.6212,2893.88,-4.79,177.72,2501.02,-3.88,180.0,23.801,0.2143,25.8387,388.37,30.12,-10.9082,999.0,1.0,0.0,0.0022,1.0,manual,1,fixed
23.8285,539,12.8927,-0.1357,-6.5558,2893.23,-4.77,177.76,2499.83,-3.88,180.0,23.8116,0.2125,25.8495,388.92,30.17,-10.9189,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
23.8634,540,12.8927,0.1552,8.3411,2892.59,-4.74,177.78,2498.64,-3.87,180.0,23.8222,0.2108,25.8602,389.46,30.21,-10.9294,999.0,1.0,0.0,0.0027,1.0,manual,1,fixed
23.8993,541,12.8927,-0.167,-8.9801,2891.94,-4.72,177.82,2497.45,-3.87,180.0,23.8326,0.2089,25.8707,390.01,30.25,-10.9399,999.0,1.0,0.0,0.0029,1.0,manual,1,fixed
23.9352,542,12.8928,0.1795,9.6557,2891.3,-4.69,177.85,2496.26,-3.87,180.0,23.843,0.2073,25.8812,390.56,30.29,-10.9502,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
23.971,543,12.8927,-0.1868,-10.2077,2890.66,-4.67,177.9,2495.06,-3.87,-180.0,23.8532,0.2055,25.8915,391.11,30.34,-10.9606,999.0,1.0,0.0,0.0032,1.0,manual,1,fixed
24.0059,544,12.8928,0.199,11.0575,2890.01,-4.65,177.93,2493.87,-3.87,-180.0,23.8634,0.2037,25.9018,391.66,30.38,-10.9707,999.0,1.0,0.0,0.0034,1.0,manual,1,fixed
24.0398,545,12.8927,-0.2082,-12.0145,2889.37,-4.63,177.98,2492.68,-3.87,-180.0,23.8735,0.2018,25.912,392.21,30.42,-10.9808,999.0,1.0,0.0,0.0034,1.0,manual,1,fixed
24.0767,546,12.8927,0.2051,11.2053,2888.73,-4.6,178.02,2491.48,-3.87,-180.0,23.8835,0.2002,25.922,392.76,30.46,-10.9908,999.0,1.0,0.0,0.0034,1.0,manual,1,fixed
24.1106,547,12.8927,-0.2027,-12.0322,2888.08,-4.58,178.08,2490.29,-3.87,-180.0,23.8934,0.1985,25.932,393.31,30.51,-11.0008,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.1465,548,12.8928,0.2078,11.4409,2887.44,-4.56,178.11,2489.09,-3.87,-180.0,23.9033,0.1966,25.9418,393.86,30.55,-11.0105,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.1813,549,12.8927,-0.2052,-11.8395,2886.79,-4.54,178.17,2487.9,-3.87,-180.0,23.913,0.1948,25.9516,394.41,30.59,-11.0204,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.2162,550,12.8927,0.2093,11.8809,2886.15,-4.52,178.21,2486.7,-3.87,-180.0,23.9227,0.1931,25.9612,394.96,30.63,-11.0299,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.2511,551,12.8927,-0.2058,-11.8979,2885.51,-4.5,178.26,2485.51,-3.87,180.0,23.9322,0.1913,25.9708,395.52,30.68,-11.0396,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.287,552,12.8927,0.212,11.6419,2884.86,-4.48,178.3,2484.31,-3.87,180.0,23.9417,0.1894,25.9802,396.07,30.72,-11.049,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.3219,553,12.8927,-0.2068,-12.0057,2884.22,-4.46,178.36,2483.11,-3.87,180.0,23.9511,0.1876,25.9895,396.62,30.76,-11.0584,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.3567,554,12.8927,0.2124,12.0189,2883.58,-4.44,178.39,2481.91,-3.87,180.0,23.9604,0.1859,25.9988,397.18,30.81,-11.0676,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.3912,555,12.8927,-0.2101,-12.2545,2882.93,-4.43,178.45,2480.71,-3.87,180.0,23.9696,0.184,26.0079,397.73,30.85,-11.0769,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.4261,556,12.8927,0.2147,12.1793,2882.29,-4.41,178.49,2479.52,-3.87,-180.0,23.9787,0.1823,26.0169,398.29,30.89,-11.0859,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.461,557,12.8927,-0.209,-12.1473,2881.64,-4.39,178.55,2478.32,-3.87,-180.0,23.9877,0.1803,26.0258,398.84,30.94,-11.095,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.4959,558,12.8927,0.2145,12.1414,2881.0,-4.38,178.58,2477.12,-3.87,-180.0,23.9966,0.1785,26.0346,399.4,30.98,-11.1039,999.0,1.0,0.0,0.0034,1.0,manual,1,fixed
24.531,559,12.8927,-0.2123,-12.137,2880.36,-4.36,178.64,2475.92,-3.87,-180.0,24.0055,0.1767,26.0433,399.95,31.02,-11.1128,999.0,1.0,0.0,0.0034,1.0,manual,1,fixed
24.5659,560,12.8927,0.2169,12.3042,2879.71,-4.35,178.68,2474.72,-3.87,-180.0,24.0142,0.175,26.052,400.51,31.06,-11.1215,999.0,1.0,0.0,0.0034,1.0,manual,1,fixed
24.5998,561,12.8927,-0.2114,-12.6399,2879.07,-4.33,178.73,2473.52,-3.87,-180.0,24.0229,0.173,26.0604,401.07,31.11,-11.1302,999.0,1.0,0.0,0.0034,1.0,manual,1,fixed
24.6343,562,12.8927,0.2169,12.4164,2878.43,-4.32,178.77,2472.31,-3.87,-180.0,24.0314,0.1711,26.0688,401.63,31.15,-11.1387,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.6692,563,12.8927,-0.2084,-12.1918,2877.78,-4.3,178.83,2471.11,-3.87,-180.0,24.0399,0.1694,26.0771,402.18,31.19,-11.1472,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.7046,564,12.8927,0.2149,11.9543,2877.14,-4.29,178.87,2469.91,-3.87,-180.0,24.0483,0.1675,26.0853,402.74,31.24,-11.1555,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.7395,565,12.8927,-0.2097,-12.1722,2876.49,-4.28,178.92,2468.71,-3.87,-180.0,24.0566,0.1658,26.0934,403.3,31.28,-11.1639,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.7744,566,12.8927,0.2152,12.1815,2875.85,-4.27,178.96,2467.5,-3.87,180.0,24.0648,0.1638,26.1014,403.86,31.32,-11.172,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.8093,567,12.8927,-0.2097,-12.1817,2875.2,-4.26,179.02,2466.3,-3.87,180.0,24.0728,0.1619,26.1092,404.42,31.37,-11.1802,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.8441,568,12.8927,0.2151,12.1793,2874.56,-4.25,179.06,2465.1,-3.87,180.0,24.0809,0.1601,26.117,404.98,31.41,-11.1881,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.88,569,12.8927,-0.2096,-11.8364,2873.91,-4.24,179.11,2463.89,-3.87,-180.0,24.0888,0.1583,26.1246,405.53,31.45,-11.1961,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.9159,570,12.8927,0.2151,11.8343,2873.27,-4.23,179.15,2462.69,-3.87,-180.0,24.0966,0.1564,26.1322,406.09,31.5,-11.2038,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.9508,571,12.8927,-0.2096,-12.1718,2872.62,-4.22,179.21,2461.48,-3.87,-180.0,24.1043,0.1544,26.1396,406.65,31.54,-11.2116,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
24.9857,572,12.8927,0.2118,12.0787,2871.98,-4.21,179.24,2460.28,-3.87,-180.0,24.1119,0.1525,26.1469,407.21,31.58,-11.2192,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
25.0215,573,12.8927,-0.2071,-11.6745,2871.33,-4.2,179.3,2459.07,-3.87,-180.0,24.1195,0.1508,26.1542,407.77,31.63,-11.2268,999.0,1.0,0.0,0.0033,1.0,manual,1,fixed
25.0564,574,12.8927,0.2129,12.0398,2870.69,-4.19,179.34,2457.87,-3.87,-180.0,24.1269,0.1488,26.1613,408.33,31.67,-11.2342,999.0,1.0,0.0,0.0032,1.0,manual,1,fixed
25.0923,575,12.8927,-0.2041,-11.6222,2870.04,-4.19,179.39,2456.66,-3.87,-180.0,24.1343,0.1471,26.1683,408.9,31.72,-11.2416,999.0,1.0,0.0,0.0032,1.0,manual,1,fixed
25.1262,576,12.8927,0.2104,12.2328,2869.4,-4.18,179.43,2455.45,-3.87,-180.0,24.1415,0.145,26.1752,409.46,31.76,-11.2488,999.0,1.0,0.0,0.0032,1.0,manual,1,fixed
25.1621,577,12.8927,-0.2051,-11.5784,2868.75,-4.17,179.49,2454.24,-3.87,180.0,24.1487,0.1432,26.182,410.02,31.8,-11.256,999.0,1.0,0.0,0.0032,1.0,manual,1,fixed
25.198,578,12.8928,0.2072,11.4906,2868.11,-4.17,179.52,2453.04,-3.87,180.0,24.1557,0.1413,26.1887,410.58,31.85,-11.263,999.0,1.0,0.0,0.0032,1.0,manual,1,fixed
25.2328,579,12.8927,-0.1993,-11.6542,2867.46,-4.16,179.58,2451.83,-3.87,180.0,24.1627,0.1395,26.1953,411.14,31.89,-11.27,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.2677,580,12.8928,0.2025,11.5188,2866.81,-4.16,179.61,2450.62,-3.87,180.0,24.1696,0.1376,26.2017,411.71,31.93,-11.2768,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.3046,581,12.8927,-0.1948,-10.7751,2866.17,-4.15,179.67,2449.41,-3.87,180.0,24.1764,0.1357,26.2081,412.27,31.98,-11.2837,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.3415,582,12.8928,0.2011,10.7365,2865.52,-4.15,179.7,2448.2,-3.87,180.0,24.1831,0.1336,26.2144,412.84,32.02,-11.2903,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.3769,583,12.8927,-0.1956,-11.2,2864.88,-4.15,179.76,2446.99,-3.87,180.0,24.1897,0.1318,26.2205,413.4,32.06,-11.297,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.4138,584,12.8928,0.2007,10.7462,2864.23,-4.15,179.79,2445.78,-3.87,180.0,24.1961,0.1299,26.2265,413.96,32.11,-11.3034,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.4506,585,12.8927,-0.1948,-10.7259,2863.59,-4.14,179.84,2444.57,-3.87,-180.0,24.2025,0.128,26.2325,414.53,32.15,-11.3099,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.6006,586,12.8928,0.2,2.6331,2862.94,-4.14,179.88,2443.36,-3.87,-180.0,24.2089,0.1262,26.2383,415.09,32.2,-11.3161,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.7511,587,12.8927,-0.1944,-2.6202,2862.3,-4.14,179.93,2442.15,-3.87,-180.0,24.2151,0.1242,26.244,415.66,32.24,-11.3224,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.7939,588,12.8928,0.1995,9.191,2861.65,-4.14,179.96,2440.94,-3.87,-180.0,24.2212,0.1221,26.2496,416.22,32.28,-11.3284,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.8298,589,12.8927,-0.194,-10.9691,2861.01,-4.14,-179.98,2439.73,-3.88,-180.0,24.2272,0.1203,26.2551,416.79,32.33,-11.3345,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.8677,590,12.8928,0.1995,10.3901,2860.36,-4.14,-179.95,2438.52,-3.88,180.0,24.2331,0.1184,26.2605,417.36,32.37,-11.3403,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.9036,591,12.8927,-0.1939,-10.9643,2859.72,-4.14,-179.89,2437.31,-3.88,180.0,24.2389,0.1164,26.2658,417.92,32.42,-11.3463,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.9424,592,12.8928,0.1993,10.1172,2859.07,-4.14,-179.86,2436.1,-3.88,180.0,24.2446,0.1146,26.2709,418.49,32.46,-11.3519,999.0,1.0,0.0,0.0031,1.0,manual,1,fixed
25.9793,593,12.8927,-0.1939,-10.6636,2858.43,-4.15,-179.81,2434.88,-3.88,180.0,24.2503,0.1126,26.276,419.06,32.5,-11.3576,999.0,1.0,0.0,0.003,1.0,manual,1,fixed
26.0142,594,12.8928,0.1962,11.1841,2857.78,-4.15,-179.77,2433.67,-3.88,180.0,24.2558,0.1107,26.2809,419.62,32.55,-11.3631,999.0,1.0,0.0,0.0028,1.0,manual,1,fixed
26.0521,595,12.8927,-0.1758,-9.8231,2857.14,-4.15,-179.72,2432.46,-3.88,180.0,24.2612,0.1086,26.2858,420.19,32.59,-11.3686,999.0,1.0,0.0,0.0027,1.0,manual,1,fixed
26.089,596,12.8928,0.1794,9.6313,2856.49,-4.16,-179.69,2431.24,-3.88,180.0,24.2666,0.1067,26.2905,420.76,32.64,-11.3738,999.0,1.0,0.0,0.0027,1.0,manual,1,fixed
26.1238,597,12.8927,-0.1766,-10.2055,2855.84,-4.16,-179.64,2430.03,-3.87,180.0,24.2718,0.1048,26.2951,421.33,32.68,-11.3791,999.0,1.0,0.0,0.0027,1.0,manual,1,fixed
26.1617,598,12.8928,0.1759,9.3089,2855.2,-4.16,-179.61,2428.82,-3.88,180.0,24.277,0.1029,26.2996,421.9,32.72,-11.3842,999.0,1.0,0.0,0.0026,1.0,manual,1,fixed
26.1976,599,12.8927,-0.1683,-9.5952,2854.55,-4.17,-179.56,2427.6,-3.88,-180.0,24.282,0.101,26.304,422.47,32.77,-11.3893,999.0,1.0,0.0,0.0026,1.0,manual,1,fixed
26.2335,600,12.8928,0.1712,9.4628,2853.91,-4.17,-179.53,2426.39,-3.88,-180.0,24.287,0.0991,26.3083,423.03,32.81,-11.3942,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.2703,601,12.8927,-0.1628,-9.0568,2853.26,-4.18,-179.49,2425.17,-3.88,-180.0,24.2918,0.0972,26.3125,423.6,32.86,-11.3991,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.3062,602,12.8928,0.1686,9.2373,2852.62,-4.19,-179.46,2423.96,-3.88,-180.0,24.2966,0.0951,26.3165,424.17,32.9,-11.4038,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.3431,603,12.8927,-0.1626,-8.9828,2851.97,-4.19,-179.41,2422.74,-3.88,180.0,24.3012,0.0931,26.3205,424.74,32.94,-11.4086,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.3795,604,12.8928,0.1675,9.0606,2851.33,-4.2,-179.39,2421.53,-3.88,180.0,24.3058,0.0912,26.3243,425.31,32.99,-11.413,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.4194,605,12.8927,-0.1614,-8.2494,2850.68,-4.21,-179.34,2420.31,-3.88,180.0,24.3103,0.0892,26.3281,425.88,33.03,-11.4176,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.4573,606,12.8928,0.1664,8.6546,2850.04,-4.21,-179.32,2419.1,-3.87,180.0,24.3146,0.0873,26.3317,426.45,33.08,-11.4219,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.4922,607,12.8927,-0.1607,-9.3762,2849.39,-4.22,-179.27,2417.88,-3.87,180.0,24.3189,0.0854,26.3352,427.02,33.12,-11.4262,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.528,608,12.8928,0.1658,9.1004,2848.75,-4.23,-179.24,2416.67,-3.87,180.0,24.3231,0.0835,26.3386,427.59,33.17,-11.4303,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.5649,609,12.8927,-0.1603,-8.8433,2848.1,-4.24,-179.2,2415.45,-3.87,180.0,24.3271,0.0815,26.3419,428.16,33.21,-11.4344,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.6008,610,12.8928,0.1657,9.0838,2847.46,-4.25,-179.17,2414.23,-3.87,-180.0,24.3311,0.0795,26.3451,428.74,33.25,-11.4384,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
26.6373,611,12.8927,-0.1601,-8.937,2846.81,-4.26,-179.12,2413.02,-3.87,-180.0,24.335,0.0774,26.3482,429.31,33.3,-11.4423,999.0,1.0,0.0,0.0025,1.0,manual,1,fixed
