timestamp,frame,ego_speed,ego_acceleration,ego_jerk,ego_pos_x,ego_pos_y,ego_yaw,lead_speed,lead_acceleration,lead_target_speed,distance_headway,time_headway,relative_speed,ttc,throttle,brake,steer,longitudinal_control,control_mode,gear,lead_behavior_mode
0.0015,0,18.7009,-0.2116,0.0,-5.98,-106.19,89.78,18.6738,0.2722,20.0,42.99,2.3,0.0271,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.0225,1,18.6903,-0.2114,0.0091,-5.98,-105.25,89.78,18.6862,0.2469,19.98,42.99,2.3,0.0041,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.0557,2,18.6798,-0.2112,0.0046,-5.97,-104.32,89.78,18.697,0.216,19.96,42.99,2.3,-0.0172,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.094,3,18.6692,-0.211,0.005,-5.97,-103.38,89.78,18.7061,0.1817,19.94,43.0,2.3,-0.0369,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.1328,4,18.6587,-0.2109,0.003,-5.96,-102.45,89.78,18.7134,0.1461,19.92,43.0,2.3,-0.0547,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.1546,5,18.6481,-0.2107,0.0087,-5.96,-101.52,89.78,18.7189,0.1102,19.9,43.0,2.31,-0.0708,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.1952,6,18.6376,-0.2105,0.0047,-5.96,-100.59,89.78,18.7226,0.0749,19.88,43.01,2.31,-0.085,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.2283,7,18.6271,-0.2103,0.0058,-5.95,-99.65,89.78,18.7249,0.0446,19.88,43.01,2.31,-0.0978,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.2536,8,18.6166,-0.2102,0.006,-5.95,-98.72,89.78,18.7258,0.0189,19.86,43.02,2.31,-0.1092,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.2958,9,18.6061,-0.21,0.0036,-5.95,-97.79,89.78,18.7253,-0.0108,19.82,43.02,2.31,-0.1192,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.3205,10,18.5956,-0.2099,0.0062,-5.94,-96.86,89.78,18.7231,-0.0433,19.8,43.03,2.31,-0.1275,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.3618,11,18.5851,-0.2097,0.0046,-5.94,-95.93,89.78,18.7195,-0.0725,19.78,43.03,2.32,-0.1344,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.3865,12,18.5746,-0.2095,0.0062,-5.94,-95.0,89.78,18.7145,-0.0989,19.76,43.04,2.32,-0.1399,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.4279,13,18.5641,-0.2094,0.0037,-5.93,-94.08,89.78,18.7084,-0.1227,19.74,43.05,2.32,-0.1442,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.4525,14,18.5537,-0.2092,0.0093,-5.93,-93.15,89.78,18.7012,-0.1442,19.72,43.06,2.32,-0.1475,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.4855,15,18.5432,-0.209,0.0035,-5.92,-92.22,89.78,18.693,-0.1637,19.7,43.06,2.32,-0.1498,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.5185,16,18.5328,-0.2089,0.0058,-5.92,-91.29,89.78,18.6839,-0.1811,19.68,43.07,2.32,-0.1512,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.5515,17,18.5224,-0.2087,0.0046,-5.92,-90.37,89.78,18.6741,-0.197,19.66,43.08,2.33,-0.1517,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.5845,18,18.5119,-0.2085,0.0058,-5.91,-89.44,89.78,18.6635,-0.2112,19.64,43.09,2.33,-0.1516,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.6175,19,18.5015,-0.2084,0.0035,-5.91,-88.52,89.78,18.6523,-0.224,19.62,43.09,2.33,-0.1508,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.6595,20,18.4911,-0.2082,0.0045,-5.91,-87.59,89.78,18.6406,-0.2357,19.6,43.1,2.33,-0.1494,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.6835,21,18.4807,-0.2081,0.0047,-5.9,-86.67,89.78,18.6283,-0.246,19.58,43.11,2.33,-0.1476,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.7165,22,18.4703,-0.2079,0.0069,-5.9,-85.74,89.78,18.6155,-0.2555,19.56,43.12,2.33,-0.1452,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.7495,23,18.4599,-0.2077,0.0046,-5.9,-84.82,89.78,18.6023,-0.2639,19.54,43.12,2.34,-0.1424,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.7825,24,18.4495,-0.2075,0.0069,-5.89,-83.9,89.78,18.5887,-0.2715,19.52,43.13,2.34,-0.1392,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.8155,25,18.4392,-0.2074,0.0035,-5.89,-82.98,89.78,18.5748,-0.2783,19.5,43.14,2.34,-0.1356,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.8485,26,18.4288,-0.2072,0.0046,-5.88,-82.05,89.78,18.5606,-0.2846,19.48,43.14,2.34,-0.1317,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.8805,27,18.4185,-0.2071,0.0048,-5.88,-81.13,89.78,18.5461,-0.2902,19.46,43.15,2.34,-0.1276,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.9135,28,18.4081,-0.2069,0.0046,-5.88,-80.21,89.78,18.5313,-0.2952,19.44,43.16,2.34,-0.1232,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.9548,29,18.3978,-0.2067,0.0046,-5.87,-79.29,89.78,18.5163,-0.2997,19.42,43.16,2.35,-0.1185,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
0.9795,30,18.3875,-0.2066,0.0062,-5.87,-78.37,89.78,18.5011,-0.3038,19.4,43.17,2.35,-0.1137,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.0125,31,18.3771,-0.2064,0.0046,-5.87,-77.45,89.78,18.4857,-0.3075,19.38,43.17,2.35,-0.1086,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.0457,32,18.3668,-0.2062,0.0057,-5.86,-76.53,89.78,18.4702,-0.3107,19.36,43.18,2.35,-0.1034,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.0785,33,18.3565,-0.206,0.0058,-5.86,-75.62,89.78,18.4545,-0.3137,19.34,43.18,2.35,-0.098,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.15,34,18.3462,-0.2059,0.0016,-5.86,-74.7,89.78,18.4387,-0.3164,19.32,43.19,2.35,-0.0925,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.1825,35,18.3359,-0.2058,0.0047,-5.85,-73.78,89.78,18.4228,-0.3188,19.3,43.19,2.36,-0.0868,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.2155,36,18.3257,-0.2056,0.0058,-5.85,-72.87,89.78,18.4067,-0.321,19.28,43.2,2.36,-0.0811,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.2485,37,18.3154,-0.2055,0.0035,-5.85,-71.95,89.78,18.3901,-0.3351,19.26,43.2,2.36,-0.0747,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.2815,38,18.3051,-0.2052,0.0081,-5.84,-71.03,89.78,18.374,-0.3258,19.24,43.2,2.36,-0.0688,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.3238,39,18.2949,-0.2052,0.0009,-5.84,-70.12,89.78,18.3577,-0.326,19.22,43.21,2.36,-0.0628,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.3485,40,18.2846,-0.2049,0.0093,-5.83,-69.21,89.78,18.3413,-0.327,19.2,43.21,2.36,-0.0567,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.3919,41,18.2744,-0.2048,0.0035,-5.83,-68.29,89.78,18.3249,-0.3283,19.18,43.21,2.36,-0.0505,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.4145,42,18.2642,-0.2046,0.0068,-5.83,-67.38,89.78,18.3084,-0.3296,19.16,43.22,2.37,-0.0443,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.4558,43,18.2539,-0.2045,0.0037,-5.82,-66.46,89.78,18.2919,-0.3307,19.14,43.22,2.37,-0.038,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.4805,44,18.2437,-0.2043,0.0077,-5.82,-65.55,89.78,18.2753,-0.3317,19.12,43.22,2.37,-0.0316,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.5135,45,18.2335,-0.2042,0.0035,-5.82,-64.64,89.78,18.2587,-0.3325,19.1,43.22,2.37,-0.0252,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.5503,46,18.2233,-0.204,0.0052,-5.81,-63.73,89.78,18.242,-0.3333,19.08,43.22,2.37,-0.0187,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.5858,47,18.2131,-0.2038,0.0054,-5.81,-62.82,89.78,18.2253,-0.334,19.06,43.22,2.37,-0.0122,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.6125,48,18.2029,-0.2036,0.0057,-5.81,-61.91,89.78,18.2086,-0.3345,19.04,43.22,2.37,-0.0057,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.6455,49,18.1928,-0.2035,0.0035,-5.8,-61.0,89.78,18.1919,-0.3352,19.02,43.22,2.38,0.0009,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.6785,50,18.1826,-0.2034,0.0046,-5.8,-60.09,89.78,18.1751,-0.3356,19.0,43.22,2.38,0.0075,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.7196,51,18.1724,-0.2032,0.0046,-5.8,-59.18,89.78,18.1583,-0.336,18.98,43.22,2.38,0.0142,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.7445,52,18.1623,-0.203,0.0077,-5.79,-58.27,89.78,18.1415,-0.3365,18.96,43.22,2.38,0.0208,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.7892,53,18.1521,-0.2029,0.0026,-5.79,-57.36,89.78,18.1246,-0.3368,18.94,43.22,2.38,0.0275,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.8105,54,18.142,-0.2027,0.0072,-5.79,-56.46,89.78,18.1078,-0.3371,18.92,43.22,2.38,0.0342,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.8517,55,18.1319,-0.2025,0.0046,-5.78,-55.55,89.78,18.0909,-0.3374,18.9,43.22,2.38,0.041,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
1.8755,56,18.1218,-0.2024,0.0064,-5.78,-54.64,89.78,18.0742,-0.334,18.9,43.21,2.38,0.0476,908.37,0.0,0.0,0.0,0.0,manual,0,fixed
1.9085,57,18.1117,-0.2022,0.0058,-5.77,-53.74,89.78,18.0576,-0.3313,18.86,43.21,2.39,0.054,799.75,0.0,0.0,0.0,0.0,manual,0,fixed
1.9447,58,18.1015,-0.2021,0.0032,-5.77,-52.83,89.78,18.0409,-0.3339,18.84,43.21,2.39,0.0606,712.76,0.0,0.0,0.0,0.0,manual,0,fixed
1.9829,59,18.0915,-0.2019,0.004,-5.77,-51.93,89.78,18.0243,-0.332,18.84,43.21,2.39,0.0671,643.63,0.0,0.0,0.0,0.0,manual,0,fixed
2.0075,60,18.0814,-0.2018,0.0062,-5.76,-51.02,89.78,18.008,-0.3268,18.82,43.2,2.39,0.0734,588.73,0.0,0.0,0.0,0.0,manual,0,fixed
2.0405,61,18.0713,-0.2016,0.0058,-5.76,-50.12,89.78,17.9916,-0.3272,18.78,43.2,2.39,0.0797,542.25,0.0,0.0,0.0,0.0,manual,0,fixed
2.0735,62,18.0612,-0.2014,0.0058,-5.76,-49.22,89.78,17.975,-0.3318,18.76,43.19,2.39,0.0862,501.17,0.0,0.0,0.0,0.0,manual,0,fixed
2.1106,63,18.0512,-0.2013,0.0031,-5.75,-48.31,89.78,17.9583,-0.3352,18.74,43.19,2.39,0.0929,464.99,0.0,0.0,0.0,0.0,manual,0,fixed
2.1479,64,18.0411,-0.2012,0.0031,-5.75,-47.41,89.78,17.9416,-0.334,18.74,43.18,2.39,0.0995,433.91,0.0,0.0,0.0,0.0,manual,0,fixed
2.1804,65,18.0311,-0.2009,0.0071,-5.75,-46.51,89.78,17.9249,-0.3328,18.7,43.18,2.39,0.1061,406.91,0.0,0.0,0.0,0.0,manual,0,fixed
2.2055,66,18.021,-0.2008,0.0061,-5.74,-45.61,89.78,17.9083,-0.3327,18.7,43.17,2.4,0.1127,383.05,0.0,0.0,0.0,0.0,manual,0,fixed
2.2494,67,18.011,-0.2006,0.0035,-5.74,-44.71,89.78,17.8917,-0.3321,18.66,43.17,2.4,0.1193,361.88,0.0,0.0,0.0,0.0,manual,0,fixed
2.2715,68,18.001,-0.2005,0.0052,-5.74,-43.81,89.78,17.8749,-0.3361,18.64,43.16,2.4,0.1261,342.37,0.0,0.0,0.0,0.0,manual,0,fixed
2.3093,69,17.9909,-0.2003,0.004,-5.73,-42.91,89.78,17.8579,-0.3389,18.62,43.16,2.4,0.133,324.49,0.0,0.0,0.0,0.0,manual,0,fixed
2.3466,70,17.9809,-0.2002,0.0051,-5.73,-42.01,89.78,17.8409,-0.3408,18.6,43.15,2.4,0.14,308.15,0.0,0.0,0.0,0.0,manual,0,fixed
2.3715,71,17.9709,-0.2,0.0061,-5.73,-41.11,89.78,17.8238,-0.3421,18.58,43.14,2.4,0.1471,293.22,0.0,0.0,0.0,0.0,manual,0,fixed
2.4157,72,17.9609,-0.1999,0.0035,-5.72,-40.21,89.78,17.8067,-0.3429,18.56,43.13,2.4,0.1543,279.58,0.0,0.0,0.0,0.0,manual,0,fixed
2.4375,73,17.951,-0.1997,0.007,-5.72,-39.31,89.78,17.7897,-0.3397,18.56,43.13,2.4,0.1613,267.4,0.0,0.0,0.0,0.0,manual,0,fixed
2.4789,74,17.941,-0.1995,0.0037,-5.71,-38.42,89.78,17.7728,-0.337,18.52,43.12,2.4,0.1682,256.42,0.0,0.0,0.0,0.0,manual,0,fixed
2.5041,75,17.931,-0.1994,0.0076,-5.71,-37.52,89.78,17.756,-0.3358,18.52,43.11,2.4,0.175,246.37,0.0,0.0,0.0,0.0,manual,0,fixed
2.5449,76,17.921,-0.1992,0.0028,-5.71,-36.62,89.78,17.7393,-0.3345,18.48,43.1,2.4,0.1817,237.16,0.0,0.0,0.0,0.0,manual,0,fixed
2.5696,77,17.9111,-0.1991,0.0077,-5.7,-35.73,89.78,17.7224,-0.3378,18.46,43.09,2.41,0.1887,228.39,0.0,0.0,0.0,0.0,manual,0,fixed
2.6108,78,17.9011,-0.1989,0.0037,-5.7,-34.83,89.78,17.7054,-0.34,18.44,43.08,2.41,0.1957,220.11,0.0,0.0,0.0,0.0,manual,0,fixed
2.6356,79,17.8912,-0.1988,0.0046,-5.7,-33.94,89.78,17.6883,-0.3419,18.42,43.07,2.41,0.2029,212.31,0.0,0.0,0.0,0.0,manual,0,fixed
2.6769,80,17.8813,-0.1986,0.0037,-5.69,-33.04,89.78,17.6712,-0.3434,18.4,43.06,2.41,0.2101,204.99,0.0,0.0,0.0,0.0,manual,0,fixed
2.7016,81,17.8714,-0.1985,0.0062,-5.69,-32.15,89.78,17.6541,-0.3445,18.38,43.05,2.41,0.2173,198.12,0.0,0.0,0.0,0.0,manual,0,fixed
2.7428,82,17.8614,-0.1983,0.0056,-5.69,-31.26,89.78,17.6369,-0.3451,18.36,43.04,2.41,0.2246,191.66,0.0,0.0,0.0,0.0,manual,0,fixed
2.7758,83,17.8516,-0.2816,-2.5238,-5.68,-30.36,89.78,17.6197,-0.3452,18.34,43.03,2.41,0.2319,185.57,0.0,0.0,0.0,0.0,manual,0,fixed
2.8006,84,17.8416,-0.2945,-0.5234,-5.68,-29.47,89.78,17.6025,-0.345,18.32,43.02,2.41,0.2391,179.93,0.0,0.0,0.0,0.0,manual,0,fixed
2.8419,85,17.8318,-0.1965,2.3703,-5.68,-28.58,89.78,17.5854,-0.3445,18.3,43.0,2.41,0.2464,174.51,0.0,0.0,0.0,0.0,manual,0,fixed
2.8741,86,17.8219,-0.1981,-0.0487,-5.67,-27.69,89.78,17.5684,-0.3405,18.3,42.99,2.41,0.2535,169.59,0.0,0.0,0.0,0.0,manual,0,fixed
2.9019,87,17.812,-0.1975,0.0211,-5.67,-26.8,89.78,17.5516,-0.3371,18.26,42.98,2.41,0.2604,165.02,0.0,0.0,0.0,0.0,manual,0,fixed
2.939,88,17.8021,-0.1974,0.0024,-5.67,-25.91,89.78,17.5347,-0.3389,18.24,42.96,2.41,0.2675,160.62,0.0,0.0,0.0,0.0,manual,0,fixed
2.9714,89,17.7923,-0.1972,0.0061,-5.66,-25.02,89.78,17.5177,-0.3401,18.22,42.95,2.41,0.2746,156.41,0.0,0.0,0.0,0.0,manual,0,fixed
2.9976,90,17.7824,-0.197,0.0074,-5.66,-24.13,89.78,17.5006,-0.3409,18.2,42.94,2.41,0.2818,152.37,0.0,0.0,0.0,0.0,manual,0,fixed
3.0384,91,17.7726,-0.1969,0.0028,-5.66,-23.24,89.78,17.4836,-0.3414,18.18,42.92,2.42,0.289,148.52,0.0,0.0,0.0,0.0,manual,0,fixed
3.0717,92,17.7629,-0.7128,-15.4817,-5.65,-22.35,89.78,17.4665,-0.3416,18.16,42.91,2.42,0.2964,144.75,0.0,0.0,0.0,0.0,manual,0,fixed
3.0965,93,17.7528,-0.7705,-2.3275,-5.65,-21.46,89.79,17.4494,-0.3418,18.14,42.89,2.42,0.3034,141.38,0.0,0.0,0.0,0.0,manual,0,fixed
3.138,94,17.7433,-0.1996,13.7619,-5.65,-20.58,89.8,17.4323,-0.3416,18.12,42.88,2.42,0.3109,137.89,0.0,0.0,0.0,0.0,manual,0,fixed
3.1709,95,17.7334,-0.2011,-0.0472,-5.64,-19.69,89.8,17.4153,-0.3416,18.1,42.86,2.42,0.3181,134.73,0.0,0.0,0.0,0.0,manual,0,fixed
3.1956,96,17.7236,-0.198,0.1282,-5.64,-18.8,89.8,17.3982,-0.3414,18.08,42.85,2.42,0.3254,131.67,0.0,0.0,0.0,0.0,manual,0,fixed
3.2369,97,17.7138,-0.1972,0.0189,-5.64,-17.92,89.8,17.3811,-0.3413,18.06,42.83,2.42,0.3327,128.75,0.05,0.0,0.0,0.05,manual,0,fixed
3.2698,98,17.704,-0.1959,0.04,-5.63,-17.03,89.8,17.3641,-0.3411,18.04,42.81,2.42,0.3399,125.94,0.1,0.0,0.0,0.1,manual,0,fixed
3.3012,99,17.6942,-0.1966,-0.0238,-5.63,-16.15,89.8,17.3471,-0.3408,18.02,42.8,2.42,0.3472,123.27,0.15,0.0,0.0,0.15,manual,0,fixed
3.3286,100,17.6844,-0.1958,0.0314,-5.63,-15.26,89.8,17.33,-0.3406,18.0,42.78,2.42,0.3544,120.7,0.2,0.0,0.0,0.2,manual,0,fixed
3.3675,101,17.6747,-0.1955,0.006,-5.62,-14.38,89.8,17.3132,-0.3368,18.0,42.76,2.42,0.3615,118.29,0.25,0.0,0.0,0.25,manual,0,fixed
3.4029,102,17.6649,-0.1953,0.0062,-5.62,-13.49,89.8,17.2969,-0.3265,18.0,42.74,2.42,0.368,116.13,0.3,0.0,0.0,0.3,manual,0,fixed
3.4275,103,17.6552,-0.1951,0.0076,-5.62,-12.61,89.8,17.2813,-0.312,18.0,42.72,2.42,0.3739,114.26,0.35,0.0,0.0,0.35,manual,0,fixed
3.4659,104,17.6454,-0.195,0.0035,-5.61,-11.73,89.8,17.2665,-0.2952,18.0,42.7,2.42,0.3789,112.7,0.4,0.0,0.0,0.4,manual,0,fixed
3.5017,105,17.6357,-0.1948,0.0067,-5.61,-10.85,89.8,17.2527,-0.2769,18.0,42.68,2.42,0.383,111.44,0.45,0.0,0.0,0.45,manual,0,fixed
3.5266,106,17.6259,-0.1946,0.0048,-5.61,-9.97,89.8,17.2397,-0.2582,18.0,42.67,2.42,0.3862,110.48,0.5,0.0,0.0,0.5,manual,0,fixed
3.5679,107,17.6162,-0.1945,0.0038,-5.6,-9.08,89.8,17.2278,-0.2396,18.0,42.65,2.42,0.3884,109.79,0.55,0.0,0.0,0.55,manual,0,fixed
3.5926,108,17.6065,-0.1944,0.0047,-5.6,-8.2,89.8,17.2167,-0.2213,18.0,42.63,2.42,0.3898,109.36,0.6,0.0,0.0,0.6,manual,0,fixed
3.6339,109,17.5968,-0.1941,0.0056,-5.6,-7.32,89.8,17.2065,-0.204,18.0,42.61,2.42,0.3903,109.17,0.65,0.0,0.0,0.65,manual,0,fixed
3.6656,110,17.5871,-0.1941,0.0024,-5.6,-6.44,89.8,17.1971,-0.1874,18.0,42.59,2.42,0.39,109.21,0.7,0.0,0.0,0.7,manual,0,fixed
3.6916,111,17.5774,-0.1939,0.0044,-5.59,-5.57,89.8,17.1885,-0.1718,18.0,42.57,2.42,0.3888,109.47,0.75,0.0,0.0,0.75,manual,0,fixed
3.7328,112,17.314,-5.2682,-123.1674,-5.59,-4.69,89.8,17.1807,-0.1573,18.0,42.55,2.46,0.1333,319.2,0.8,0.0,0.0,0.8,manual,0,fixed
3.7576,113,16.4696,-16.8869,-469.0427,-5.59,-3.85,89.8,17.1735,-0.1438,18.0,42.57,2.58,-0.7038,999.0,0.85,0.0,0.0,0.85,manual,0,fixed
3.7943,114,15.7505,-14.3837,68.1716,-5.58,-3.05,89.8,17.1669,-0.1313,18.0,42.63,2.71,-1.4165,999.0,0.9,0.0,0.0,0.9,manual,0,fixed
3.8334,115,15.2259,-10.4914,99.6447,-5.58,-2.28,89.8,17.1609,-0.1199,18.0,42.72,2.81,-1.935,999.0,0.95,0.0,0.0,0.95,manual,0,fixed
3.8567,116,14.7025,-10.4683,0.9897,-5.58,-1.54,89.8,17.1555,-0.1093,18.0,42.83,2.91,-2.453,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
3.8971,117,14.2552,-8.9452,37.6794,-5.58,-0.81,89.8,17.1505,-0.0996,18.0,42.97,3.01,-2.8953,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
3.9216,118,13.7286,-10.5321,-64.8143,-5.57,-0.12,89.8,17.1459,-0.0908,18.0,43.13,3.14,-3.4173,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
3.963,119,13.1219,-12.1332,-38.7215,-5.57,0.55,89.8,17.1418,-0.0825,18.0,43.32,3.3,-4.0199,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
3.9876,120,12.6649,-9.1417,121.3849,-5.57,1.19,89.8,17.1381,-0.0752,18.0,43.53,3.44,-4.4732,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.0253,121,12.7347,1.3967,279.7416,-5.57,1.83,89.8,17.1346,-0.0684,18.0,43.75,3.44,-4.3999,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.0588,122,12.645,-1.7938,-95.1523,-5.57,2.46,89.8,17.1315,-0.0623,18.0,43.97,3.48,-4.4865,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.0949,123,13.1564,10.2288,333.2653,-5.56,3.11,89.8,17.1287,-0.0566,18.0,44.18,3.36,-3.9722,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.1261,124,13.6245,9.3615,-27.8161,-5.56,3.78,89.8,17.1261,-0.0515,18.0,44.37,3.26,-3.5016,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.1526,125,14.0365,8.2398,-42.2211,-5.56,4.48,89.8,17.1238,-0.0469,18.0,44.53,3.17,-3.0873,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.1915,126,14.4088,7.4455,-20.4336,-5.56,5.19,89.8,17.1216,-0.0426,18.0,44.67,3.1,-2.7129,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.2268,127,14.753,6.8848,-15.8728,-5.55,5.92,89.8,17.1197,-0.0386,18.0,44.8,3.04,-2.3667,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.2599,128,15.0772,6.4835,-12.1382,-5.55,6.67,89.8,17.1179,-0.0352,18.0,44.91,2.98,-2.0408,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.2856,129,15.3866,6.1888,-11.4448,-5.55,7.43,89.8,17.1163,-0.032,18.0,45.0,2.92,-1.7297,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.3285,130,15.6849,5.9648,-5.2284,-5.55,8.21,89.8,17.1149,-0.0291,18.0,45.08,2.87,-1.43,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.3516,131,15.7618,1.5394,-191.1602,-5.54,9.0,89.8,17.1136,-0.0264,18.0,45.14,2.86,-1.3517,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.3929,132,15.7715,0.1921,-32.6063,-5.54,9.79,89.8,17.1124,-0.024,18.0,45.21,2.87,-1.3409,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.4177,133,16.0009,4.5894,177.6519,-5.54,10.58,89.8,17.1113,-0.0219,18.0,45.27,2.83,-1.1104,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.4589,134,16.4934,9.8496,127.8111,-5.54,11.39,89.8,17.1103,-0.0199,18.0,45.31,2.75,-0.6169,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.4906,135,16.9009,8.1505,-53.5742,-5.53,12.23,89.8,17.1094,-0.0181,18.0,45.33,2.68,-0.2084,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
4.5165,136,17.2501,6.9831,-44.9606,-5.53,13.09,89.8,17.1086,-0.0164,18.0,45.33,2.63,0.1415,320.3,1.0,0.0,0.0,1.0,manual,0,fixed
4.558,137,17.5597,6.1931,-19.0746,-5.53,13.96,89.8,17.1078,-0.015,18.0,45.32,2.58,0.4519,100.27,1.0,0.0,0.0,1.0,manual,0,fixed
4.5826,138,17.8429,5.6629,-21.5312,-5.52,14.85,89.8,17.1071,-0.0135,18.0,45.28,2.54,0.7358,61.55,1.0,0.0,0.0,1.0,manual,0,fixed
4.6239,139,18.1083,5.3081,-8.586,-5.52,15.75,89.8,17.1065,-0.0124,18.0,45.24,2.5,1.0018,45.16,1.0,0.0,0.0,1.0,manual,0,fixed
4.6486,140,18.3618,5.0711,-9.5848,-5.52,16.66,89.8,17.106,-0.0113,18.0,45.18,2.46,1.2559,35.98,1.0,0.0,0.0,1.0,manual,0,fixed
4.69,141,18.5331,3.4259,-39.7344,-5.51,17.58,89.8,17.1054,-0.0102,18.0,45.11,2.43,1.4277,31.6,1.0,0.0,0.0,1.0,manual,0,fixed
4.7146,142,18.5322,-0.0184,-140.2924,-5.51,18.51,89.8,17.1084,0.0703,18.0,45.04,2.43,1.4238,31.63,1.0,0.0,0.0,1.0,manual,0,fixed
4.7475,143,18.5209,-0.2257,-6.2995,-5.51,19.44,89.8,17.108,-0.0224,18.0,44.97,2.43,1.4129,31.83,1.0,0.0,0.0,1.0,manual,0,fixed
4.7893,144,18.8614,6.8085,168.3482,-5.5,20.37,89.8,17.1073,-0.0216,18.0,44.89,2.38,1.754,25.59,1.0,0.0,0.0,1.0,manual,0,fixed
4.8136,145,19.1318,5.4082,-57.7061,-5.5,21.33,89.8,17.1067,-0.015,18.0,44.79,2.34,2.0251,22.12,1.0,0.0,0.0,1.0,manual,0,fixed
4.8497,146,19.366,4.6852,-20.0179,-5.5,22.29,89.8,17.1061,-0.0122,18.0,44.68,2.31,2.2599,19.77,1.0,0.0,0.0,1.0,manual,0,fixed
4.8855,147,19.5769,4.2174,-13.0533,-5.49,23.26,89.8,17.1056,-0.0107,18.0,44.57,2.28,2.4713,18.03,1.0,0.0,0.0,1.0,manual,0,fixed
