timestamp,frame,ego_speed,ego_acceleration,ego_jerk,ego_pos_x,ego_pos_y,ego_yaw,lead_pos_x,lead_pos_y,lead_yaw,lead_speed,lead_acceleration,lead_target_speed,distance_headway,time_headway,relative_speed,ttc,throttle,brake,steer,longitudinal_control,control_mode,gear,lead_behavior_mode
4.2804,128,25.9382,2.563,-0.0802,-5.42,28.33,89.74,-5.25,65.47,89.71,17.1065,-0.0125,18.0,32.66,1.26,8.8317,3.7,1.0,0.0,0.0,1.0,manual,0,fixed
4.3133,129,26.0662,2.5603,-0.0811,-5.42,29.63,89.74,-5.25,66.33,89.71,17.106,-0.0113,18.0,32.21,1.24,8.9602,3.59,1.0,0.0,0.0,1.0,manual,0,fixed
4.3465,130,26.1941,2.5576,-0.0815,-5.41,30.94,89.74,-5.25,67.18,89.71,17.1055,-0.0103,18.0,31.76,1.21,9.0886,3.49,1.0,0.0,0.0,1.0,manual,0,fixed
4.3794,131,26.3219,2.5549,-0.0824,-5.41,32.25,89.74,-5.24,68.04,89.71,17.105,-0.0094,18.0,31.3,1.19,9.2169,3.4,1.0,0.0,0.0,1.0,manual,0,fixed
4.4125,132,26.4495,2.5522,-0.0817,-5.4,33.57,89.74,-5.24,68.89,89.71,17.1046,-0.0085,18.0,30.84,1.17,9.3449,3.3,1.0,0.0,0.0,1.0,manual,0,fixed
4.4371,133,26.5769,2.5495,-0.1104,-5.4,34.9,89.74,-5.23,69.75,89.71,17.1042,-0.0077,18.0,30.36,1.14,9.4727,3.21,1.0,0.0,0.0,1.0,manual,0,fixed
4.4784,134,26.7043,2.5468,-0.0655,-5.39,36.23,89.74,-5.23,70.6,89.71,17.1038,-0.0071,18.0,29.89,1.12,9.6004,3.11,1.0,0.0,0.0,1.0,manual,0,fixed
4.503,135,26.8315,2.544,-0.1118,-5.38,37.57,89.74,-5.22,71.46,89.71,17.1034,-0.0079,18.0,29.4,1.1,9.728,3.02,1.0,0.0,0.0,1.0,manual,0,fixed
4.5409,136,26.9585,2.5413,-0.0704,-5.38,38.91,89.74,-5.22,72.31,89.71,17.1032,-0.0057,18.0,28.91,1.07,9.8554,2.93,1.0,0.0,0.0,1.0,manual,0,fixed
4.569,137,27.0855,2.5386,-0.0991,-5.37,40.27,89.74,-5.22,73.17,89.71,17.1029,-0.0052,18.0,28.42,1.05,9.9826,2.85,1.0,0.0,0.0,1.0,manual,0,fixed
4.602,138,27.2123,2.5358,-0.0821,-5.36,41.62,89.74,-5.21,74.02,89.71,17.1027,-0.0047,18.0,27.91,1.03,10.1096,2.76,1.0,0.0,0.0,1.0,manual,0,fixed
4.6424,139,27.3389,2.5331,-0.068,-5.36,42.99,89.74,-5.21,74.88,89.71,17.1025,-0.0043,18.0,27.4,1.0,10.2365,2.68,1.0,0.0,0.0,1.0,manual,0,fixed
4.6723,140,27.4654,2.5304,-0.0906,-5.35,44.36,89.74,-5.2,75.73,89.71,17.1023,-0.0039,18.0,26.89,0.98,10.3632,2.59,1.0,0.0,0.0,1.0,manual,0,fixed
4.7083,141,27.5918,2.5276,-0.0773,-5.35,45.74,89.74,-5.2,76.59,89.71,17.1021,-0.0035,18.0,26.37,0.96,10.4897,2.51,1.0,0.0,0.0,1.0,manual,0,fixed
4.7331,142,27.6885,1.9339,-23.9587,-5.34,47.12,89.74,-5.19,77.44,89.71,17.1019,-0.0032,18.0,25.84,0.93,10.5866,2.44,1.0,0.0,0.0,1.0,manual,0,fixed
4.7746,143,27.6698,-0.3735,-55.6689,-5.33,48.5,89.74,-5.19,78.3,89.71,17.1018,-0.0029,18.0,25.31,0.91,10.5681,2.39,1.0,0.0,0.0,1.0,manual,0,fixed
4.7991,144,27.6511,-0.3748,-0.0545,-5.33,49.89,89.74,-5.19,79.15,89.71,17.1016,-0.0027,18.0,24.78,0.9,10.5495,2.35,1.0,0.0,0.0,1.0,manual,0,fixed
4.8395,145,27.789,2.7574,77.4803,-5.32,51.27,89.74,-5.18,80.01,89.71,17.1015,-0.0024,18.0,24.25,0.87,10.6874,2.27,1.0,0.0,0.0,1.0,manual,0,fixed
4.8733,146,27.9145,2.5113,-7.2698,-5.32,52.67,89.74,-5.18,80.86,89.71,17.1014,-0.0027,18.0,23.71,0.85,10.8131,2.19,1.0,0.0,0.0,1.0,manual,0,fixed
4.9065,147,28.0323,2.3561,-4.683,-5.31,54.06,89.74,-5.17,81.72,89.71,17.1013,-0.002,18.0,23.17,0.83,10.931,2.12,1.0,0.0,0.0,1.0,manual,0,fixed
4.931,148,28.1452,2.2565,-4.066,-5.3,55.47,89.74,-5.17,82.57,89.71,17.1012,-0.0018,18.0,22.62,0.8,11.044,2.05,1.0,0.0,0.0,1.0,manual,0,fixed
4.9724,149,28.2548,2.1921,-1.5557,-5.3,56.88,89.74,-5.16,83.43,89.71,17.1011,-0.0016,18.0,22.06,0.78,11.1536,1.98,1.0,0.0,0.0,1.0,manual,0,fixed
5.005,150,28.3623,2.1502,-1.2838,-5.29,58.3,89.74,-5.16,84.28,89.71,17.101,-0.0015,18.0,21.5,0.76,11.2612,1.91,1.0,0.0,0.0,1.0,manual,0,fixed
5.03,151,28.4684,2.1227,-1.1008,-5.28,59.72,89.74,-5.16,85.14,89.71,17.101,-0.0014,18.0,20.93,0.74,11.3674,1.84,1.0,0.0,0.0,1.0,manual,0,fixed
5.069,152,28.5736,2.1044,-0.47,-5.28,61.14,89.74,-5.15,85.99,89.71,17.1009,-0.0012,18.0,20.36,0.71,11.4727,1.77,1.0,0.0,0.0,1.0,manual,0,fixed
5.1054,153,28.6782,2.0918,-0.3454,-5.27,62.58,89.74,-5.15,86.85,89.71,17.1009,-0.0011,18.0,19.79,0.69,11.5773,1.71,1.0,0.0,0.0,1.0,manual,0,fixed
5.1384,154,28.7824,2.0829,-0.2679,-5.26,64.01,89.74,-5.14,87.7,89.71,17.1008,-0.001,18.0,19.2,0.67,11.6815,1.64,0.0,0.0,0.0,0.0,manual,0,fixed
5.163,155,28.8791,1.9348,-6.038,-5.26,65.45,89.74,-5.14,88.56,89.71,17.1008,-0.0009,18.0,18.62,0.64,11.7783,1.58,0.0,0.0,0.0,0.0,manual,0,fixed
5.196,156,28.9368,1.1538,-23.6549,-5.25,66.9,89.74,-5.13,89.41,89.71,17.1007,-0.0009,18.0,18.03,0.62,11.8361,1.52,0.0,0.0,0.0,0.0,manual,0,fixed
5.229,157,28.9391,0.0467,-33.5771,-5.25,68.35,89.74,-5.13,90.27,89.71,17.1007,-0.0008,18.0,17.43,0.6,11.8384,1.47,0.0,0.0,0.0,0.0,manual,0,fixed
5.2621,158,28.9042,-0.6985,-22.5216,-5.24,69.79,89.74,-5.13,91.12,89.71,17.1007,-0.0007,18.0,16.84,0.58,11.8035,1.43,0.0,0.1,0.0,-0.1,manual,0,fixed
5.3002,159,28.8268,-1.5481,-22.2778,-5.23,71.24,89.74,-5.12,91.98,89.71,17.1006,-0.0007,18.0,16.26,0.56,11.7262,1.39,0.0,0.2,0.0,-0.2,manual,0,fixed
5.328,160,28.7076,-2.3847,-30.0871,-5.23,72.67,89.74,-5.12,92.83,89.71,17.1006,-0.0006,18.0,15.67,0.55,11.607,1.35,0.0,0.3,0.0,-0.3,manual,0,fixed
5.361,161,28.5515,-3.1203,-22.3005,-5.22,74.11,89.74,-5.11,93.69,89.71,17.1006,-0.0005,18.0,15.1,0.53,11.451,1.32,0.0,0.4,0.0,-0.4,manual,0,fixed
5.4002,162,28.3617,-3.7966,-17.2301,-5.21,75.53,89.74,-5.11,94.54,89.71,17.1005,-0.0005,18.0,14.53,0.51,11.2612,1.29,0.0,0.5,0.0,-0.5,manual,0,fixed
5.427,163,28.1398,-4.4375,-23.9805,-5.21,76.94,89.74,-5.1,95.4,89.71,17.1005,-0.0005,18.0,13.97,0.5,11.0393,1.27,0.0,0.6,0.0,-0.6,manual,0,fixed
5.4676,164,27.887,-5.0573,-15.239,-5.2,78.34,89.74,-5.1,96.25,89.71,17.1005,-0.0004,18.0,13.43,0.48,10.7865,1.25,0.0,0.7,0.0,-0.7,manual,0,fixed
5.493,165,27.6038,-5.664,-23.9195,-5.19,79.72,89.74,-5.09,97.11,89.71,17.1005,-0.0004,18.0,12.9,0.47,10.5033,1.23,0.0,0.8,0.0,-0.8,manual,0,fixed
5.5347,166,27.2906,-6.2625,-14.3717,-5.19,81.09,89.74,-5.09,97.96,89.71,17.1005,-0.0003,18.0,12.38,0.45,10.1902,1.22,0.0,0.9,0.0,-0.9,manual,0,fixed
5.559,167,26.9479,-6.8558,-24.3948,-5.18,82.45,89.74,-5.09,98.82,89.71,17.1005,-0.0003,18.0,11.88,0.44,9.8474,1.21,0.0,1.0,0.0,-1.0,manual,0,fixed
5.5995,168,26.5756,-7.4452,-14.5489,-5.18,83.79,89.74,-5.08,99.67,89.71,17.1004,-0.0002,18.0,11.4,0.43,9.4751,1.2,0.0,1.0,0.0,-1.0,manual,0,fixed
5.625,169,26.1939,-7.6331,-7.3744,-5.17,85.1,89.74,-5.08,100.53,89.71,17.1004,-0.0003,18.0,10.94,0.42,9.0935,1.2,0.0,1.0,0.0,-1.0,manual,0,fixed
5.657,170,25.8124,-7.6317,0.0441,-5.16,86.4,89.74,-5.07,101.38,89.71,17.1004,-0.0003,18.0,10.5,0.41,8.7119,1.2,0.0,1.0,0.0,-1.0,manual,0,fixed
5.69,171,25.4313,-7.6211,0.3227,-5.16,87.68,89.74,-5.07,102.24,89.71,17.1004,-0.0002,18.0,10.07,0.4,8.3309,1.21,0.0,1.0,0.0,-1.0,manual,0,fixed
5.7313,172,25.051,-7.6055,0.3774,-5.15,88.94,89.74,-5.06,103.09,89.71,17.1004,-0.0003,18.0,9.67,0.39,7.9506,1.22,0.0,1.0,0.0,-1.0,manual,0,fixed
5.756,173,24.6717,-7.5867,0.7609,-5.15,90.18,89.74,-5.06,103.95,89.71,17.1004,-0.0002,18.0,9.28,0.38,7.5713,1.23,0.0,1.0,0.0,-1.0,manual,0,fixed
5.7964,174,24.2934,-7.5662,0.5079,-5.14,91.4,89.74,-5.06,104.8,89.71,17.1004,-0.0003,18.0,8.91,0.37,7.193,1.24,0.0,1.0,0.0,-1.0,manual,0,fixed
5.822,175,23.9162,-7.5446,0.8452,-5.14,92.61,89.74,-5.05,105.66,89.71,17.1004,-0.0003,18.0,8.57,0.36,6.8158,1.26,0.0,1.0,0.0,-1.0,manual,0,fixed
5.8581,176,23.54,-7.5227,0.6046,-5.13,93.79,89.74,-5.05,106.51,89.71,17.1004,-0.0001,18.0,8.24,0.35,6.4396,1.28,0.0,1.0,0.0,-1.0,manual,0,fixed
5.888,177,23.165,-7.5005,0.7447,-5.13,94.96,89.74,-5.04,107.37,89.71,17.1004,-0.0003,18.0,7.93,0.34,6.0646,1.31,0.0,1.0,0.0,-1.0,manual,0,fixed
5.9285,178,22.7911,-7.4781,0.5518,-5.12,96.1,89.74,-5.04,108.22,89.71,17.1004,-0.0003,18.0,7.63,0.33,5.6907,1.34,0.0,1.0,0.0,-1.0,manual,0,fixed
5.954,179,22.4183,-7.4558,0.8755,-5.12,97.23,89.74,-5.03,109.08,89.71,17.1004,-0.0002,18.0,7.36,0.33,5.3179,1.38,0.0,1.0,0.0,-1.0,manual,0,fixed
5.9954,180,22.0466,-7.4335,0.5374,-5.11,98.34,89.74,-5.03,109.93,89.71,17.1004,-0.0002,18.0,7.11,0.32,4.9463,1.44,0.0,1.0,0.0,-1.0,manual,0,fixed
6.02,181,21.6761,-7.4113,0.9023,-5.11,99.43,89.74,-5.03,110.79,89.71,17.1004,-0.0001,18.0,6.87,0.32,4.5757,1.5,0.0,1.0,0.0,-1.0,manual,0,fixed
6.0623,182,21.3234,-7.0531,8.4677,-5.1,100.51,89.74,-5.02,111.64,89.71,17.1003,-0.0003,18.0,6.65,0.31,4.2231,1.58,0.0,1.0,0.0,-1.0,manual,0,fixed
6.087,183,20.995,-6.5678,19.6504,-5.1,101.56,89.74,-5.02,112.5,89.71,17.1003,-0.0002,18.0,6.45,0.31,3.8947,1.66,0.0,1.0,0.0,-1.0,manual,0,fixed
6.12,184,20.6453,-6.9934,-12.9072,-5.09,102.6,89.74,-5.01,113.35,89.71,17.1003,-0.0001,18.0,6.27,0.3,3.545,1.77,0.0,1.0,0.0,-1.0,manual,0,fixed
6.1613,185,20.2321,-8.2645,-30.7767,-5.09,103.62,89.74,-5.01,114.21,89.71,17.1003,-0.0004,18.0,6.1,0.3,3.1318,1.95,0.0,1.0,0.0,-1.0,manual,0,fixed
6.186,186,19.8331,-7.9808,11.4627,-5.08,104.62,89.74,-5.0,115.06,89.71,17.1003,-0.0005,18.0,5.96,0.3,2.7327,2.18,0.0,1.0,0.0,-1.0,manual,0,fixed
6.2272,187,19.4432,-7.7969,4.4636,-5.08,105.6,89.74,-5.0,115.92,89.71,17.1003,0.0,18.0,5.83,0.3,2.3429,2.49,0.0,1.0,0.0,-1.0,manual,0,fixed
6.252,188,19.0594,-7.6769,4.851,-5.07,106.56,89.74,-5.0,116.77,89.71,17.1003,0.0006,18.0,5.73,0.3,1.9591,2.92,0.0,1.0,0.0,-1.0,manual,0,fixed
6.2934,189,18.6797,-7.5946,1.9858,-5.07,107.5,89.74,-4.99,117.63,89.71,17.1003,0.0006,18.0,5.64,0.3,1.5793,3.57,0.0,1.0,0.0,-1.0,manual,0,fixed
6.318,190,18.3029,-7.5347,2.4381,-5.07,108.43,89.74,-4.99,118.48,89.71,17.1005,0.0037,18.02,5.57,0.3,1.2024,4.63,0.0,1.0,0.0,-1.0,manual,0,fixed
6.3587,191,17.9285,-7.4881,1.1467,-5.06,109.33,89.74,-4.98,119.34,89.71,17.1012,0.0137,18.04,5.52,0.31,0.8273,6.68,0.0,1.0,0.0,-1.0,manual,0,fixed
6.3889,192,17.5561,-7.4491,1.2877,-5.06,110.22,89.74,-4.98,120.19,89.71,17.1026,0.028,18.06,5.49,0.31,0.4535,12.11,0.0,1.0,0.0,-1.0,manual,0,fixed
6.417,193,17.2329,-6.4629,35.1628,-5.05,111.08,89.74,-4.97,121.05,89.71,17.1047,0.0412,18.06,5.48,0.32,0.1283,42.73,0.0,1.0,0.0,-1.0,manual,0,fixed
6.4584,194,16.9077,-6.5049,-1.0136,-5.05,111.94,89.74,-4.97,121.9,89.71,17.1075,0.0565,18.1,5.48,0.32,-0.1998,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
6.483,195,16.4741,-8.6723,-87.9129,-5.05,112.77,89.74,-4.97,122.76,89.71,17.1114,0.0775,18.12,5.51,0.33,-0.6373,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
6.516,196,16.0451,-8.5801,2.7941,-5.04,113.58,89.74,-4.96,123.62,89.71,17.1162,0.0977,18.14,5.55,0.35,-1.0712,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
6.5533,197,15.6341,-8.2184,9.6998,-5.04,114.37,89.74,-4.96,124.47,89.71,17.1221,0.1171,18.16,5.62,0.36,-1.488,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
6.5821,198,15.2347,-7.9888,7.9719,-5.04,115.14,89.74,-4.95,125.33,89.71,17.1289,0.1352,18.18,5.7,0.37,-1.8942,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
6.615,199,14.8429,-7.8356,4.6564,-5.03,115.89,89.74,-4.95,126.19,89.71,17.1365,0.1523,18.2,5.81,0.39,-2.2936,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
6.647,200,14.5217,-6.4249,44.182,-5.03,116.62,89.74,-4.94,127.04,89.71,17.1449,0.1683,18.22,5.94,0.41,-2.6232,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
6.6883,201,14.3526,-3.3821,73.5931,-5.03,117.34,89.74,-4.94,127.9,89.71,17.1541,0.1831,18.24,6.07,0.42,-2.8015,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
6.713,202,14.2648,-1.7552,65.8777,-5.02,118.06,89.74,-4.94,128.76,89.71,17.1639,0.1968,18.26,6.22,0.44,-2.8991,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
6.746,203,14.1782,-1.7328,0.6784,-5.02,118.77,89.74,-4.93,129.62,89.71,17.1744,0.2095,18.28,6.36,0.45,-2.9962,999.0,0.05,0.0,0.0,0.05,manual,0,fixed
6.7818,204,14.0974,-1.616,3.2639,-5.02,119.47,89.74,-4.93,130.48,89.71,17.1854,0.2211,18.3,6.52,0.46,-3.0881,999.0,0.1,0.0,0.0,0.1,manual,0,fixed
6.8161,205,14.0218,-1.5109,3.0579,-5.01,120.18,89.74,-4.92,131.33,89.71,17.197,0.2317,18.32,6.67,0.48,-3.1752,999.0,0.15,0.0,0.0,0.15,manual,0,fixed
6.8523,206,13.9545,-1.3459,4.5638,-5.01,120.88,89.74,-4.92,132.19,89.71,17.2091,0.2415,18.34,6.83,0.49,-3.2546,999.0,0.2,0.0,0.0,0.2,manual,0,fixed
6.878,207,13.8947,-1.197,5.8045,-5.01,121.57,89.74,-4.91,133.06,89.71,17.2216,0.2504,18.36,7.0,0.5,-3.3269,999.0,0.25,0.0,0.0,0.25,manual,0,fixed
6.911,208,13.8444,-1.0052,5.8114,-5.0,122.26,89.74,-4.91,133.92,89.71,17.2345,0.2588,18.38,7.17,0.52,-3.3901,999.0,0.3,0.0,0.0,0.3,manual,0,fixed
6.9522,209,13.8023,-0.8416,3.9666,-5.0,122.96,89.74,-4.9,134.78,89.71,17.2479,0.2661,18.4,7.34,0.53,-3.4455,999.0,0.35,0.0,0.0,0.35,manual,0,fixed
6.977,210,13.7711,-0.6247,8.7633,-5.0,123.64,89.74,-4.9,135.64,89.71,17.2615,0.273,18.42,7.51,0.55,-3.4904,999.0,0.4,0.0,0.0,0.4,manual,0,fixed
7.0204,211,13.748,-0.4616,3.7566,-4.99,124.33,89.74,-4.9,136.51,89.71,17.2755,0.2792,18.44,7.69,0.56,-3.5274,999.0,0.45,0.0,0.0,0.45,manual,0,fixed
7.044,212,13.7376,-0.2083,10.744,-4.99,125.02,89.74,-4.89,137.37,89.71,17.2897,0.2849,18.46,7.86,0.57,-3.5521,999.0,0.5,0.0,0.0,0.5,manual,0,fixed
7.0834,213,13.7344,-0.0639,3.6618,-4.99,125.71,89.74,-4.89,138.23,89.71,17.3042,0.2901,18.48,8.04,0.59,-3.5698,999.0,0.55,0.0,0.0,0.55,manual,0,fixed
7.11,214,13.7468,0.2469,11.6719,-4.98,126.39,89.74,-4.88,139.1,89.71,17.319,0.2949,18.5,8.22,0.6,-3.5722,999.0,0.6,0.0,0.0,0.6,manual,0,fixed
7.1513,215,13.7642,0.3494,2.4826,-4.98,127.08,89.74,-4.88,139.97,89.71,17.3339,0.2991,18.52,8.4,0.61,-3.5697,999.0,0.65,0.0,0.0,0.65,manual,0,fixed
7.176,216,13.8015,0.7466,16.1075,-4.98,127.77,89.74,-4.87,140.83,89.71,17.3491,0.3031,18.54,8.58,0.62,-3.5475,999.0,0.7,0.0,0.0,0.7,manual,0,fixed
7.2144,217,13.842,0.8084,1.6095,-4.98,128.46,89.74,-4.87,141.7,89.71,17.3644,0.3067,18.56,8.75,0.63,-3.5224,999.0,0.75,0.0,0.0,0.75,manual,0,fixed
7.242,218,13.9059,1.2793,17.0366,-4.97,129.16,89.74,-4.87,142.57,89.71,17.3799,0.3099,18.58,8.93,0.64,-3.474,999.0,0.8,0.0,0.0,0.8,manual,0,fixed
7.2751,219,13.9729,1.3398,1.8332,-4.97,129.85,89.74,-4.86,143.44,89.71,17.3955,0.3129,18.6,9.1,0.65,-3.4226,999.0,0.85,0.0,0.0,0.85,manual,0,fixed
7.3081,220,14.0644,1.8291,14.8221,-4.97,130.55,89.74,-4.86,144.31,89.71,17.4113,0.3156,18.62,9.27,0.66,-3.3469,999.0,0.9,0.0,0.0,0.9,manual,0,fixed
7.3474,221,14.1628,1.9687,3.5561,-4.96,131.26,89.74,-4.85,145.18,89.71,17.4272,0.3181,18.64,9.43,0.67,-3.2644,999.0,0.95,0.0,0.0,0.95,manual,0,fixed
7.374,222,14.2825,2.3943,15.9577,-4.96,131.97,89.74,-4.85,146.05,89.71,17.4432,0.3203,18.66,9.6,0.67,-3.1607,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.407,223,14.4161,2.6721,8.43,-4.96,132.69,89.74,-4.84,146.93,89.71,17.4594,0.3224,18.68,9.75,0.68,-3.0432,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.4477,224,14.5652,2.9814,7.606,-4.95,133.42,89.74,-4.84,147.8,89.71,17.4756,0.3243,18.7,9.9,0.68,-2.9104,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.473,225,14.7227,3.1505,6.6671,-4.95,134.15,89.74,-4.83,148.67,89.71,17.4919,0.326,18.72,10.04,0.68,-2.7691,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.5144,226,14.886,3.2644,2.7517,-4.95,134.89,89.74,-4.83,149.55,89.71,17.5083,0.3276,18.74,10.17,0.68,-2.6223,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.539,227,15.0526,3.3331,2.7942,-4.94,135.64,89.74,-4.83,150.42,89.71,17.5247,0.3289,18.76,10.3,0.68,-2.4721,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.5803,228,15.2214,3.376,1.0365,-4.94,136.4,89.74,-4.82,151.3,89.71,17.5412,0.3302,18.78,10.42,0.68,-2.3198,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.605,229,15.3915,3.402,1.0556,-4.94,137.16,89.74,-4.82,152.18,89.71,17.5578,0.3314,18.8,10.53,0.68,-2.1663,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.637,230,15.5624,3.4173,0.4792,-4.93,137.94,89.74,-4.81,153.06,89.71,17.5744,0.3325,18.82,10.63,0.68,-2.012,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.6762,231,15.7337,3.426,0.2202,-4.93,138.72,89.74,-4.81,153.94,89.71,17.5911,0.3334,18.84,10.73,0.68,-1.8574,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.703,232,15.9052,3.4304,0.1642,-4.93,139.51,89.74,-4.8,154.82,89.71,17.6078,0.3344,18.86,10.82,0.68,-1.7026,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.7445,233,16.0768,3.432,0.0405,-4.92,140.31,89.74,-4.8,155.7,89.71,17.6246,0.3352,18.88,10.9,0.68,-1.5478,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.769,234,16.2484,3.432,-0.0,-4.92,141.12,89.74,-4.79,156.58,89.71,17.6413,0.3359,18.9,10.97,0.68,-1.393,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.8103,235,16.4199,3.431,-0.0258,-4.91,141.94,89.74,-4.79,157.46,89.71,17.6582,0.3366,18.92,11.04,0.67,-1.2382,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.835,236,16.5914,3.4291,-0.0741,-4.91,142.77,89.74,-4.79,158.34,89.71,17.675,0.3372,18.94,11.09,0.67,-1.0836,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.8681,237,16.7627,3.4269,-0.067,-4.91,143.6,89.74,-4.78,159.23,89.71,17.6919,0.3378,18.96,11.14,0.66,-0.9292,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.901,238,16.934,3.4244,-0.0764,-4.9,144.44,89.74,-4.78,160.11,89.71,17.7088,0.3383,18.98,11.18,0.66,-0.7749,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.9419,239,17.1051,3.4217,-0.0653,-4.9,145.3,89.74,-4.77,161.0,89.71,17.7258,0.3388,19.0,11.22,0.66,-0.6207,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
7.967,240,17.276,3.4189,-0.1141,-4.9,146.16,89.74,-4.77,161.89,89.71,17.7427,0.3392,19.02,11.25,0.65,-0.4667,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
8.0073,241,17.4468,3.4159,-0.0728,-4.89,147.02,89.74,-4.76,162.77,89.71,17.7597,0.3396,19.04,11.26,0.65,-0.3129,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
8.0411,242,17.6174,3.413,-0.0858,-4.89,147.9,89.74,-4.76,163.66,89.71,17.7767,0.34,19.06,11.28,0.64,-0.1593,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
8.067,243,17.7879,3.41,-0.1165,-4.88,148.79,89.74,-4.75,164.55,89.71,17.7936,0.3367,19.06,11.28,0.63,-0.0056,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
8.1,244,17.9583,3.4071,-0.0902,-4.88,149.68,89.74,-4.75,165.44,89.71,17.8103,0.3341,19.1,11.27,0.63,0.148,76.16,1.0,0.0,0.0,1.0,manual,0,fixed
8.133,245,18.1285,3.404,-0.0936,-4.88,150.59,89.74,-4.75,166.33,89.71,17.8271,0.3367,19.12,11.26,0.62,0.3014,37.37,1.0,0.0,0.0,1.0,manual,0,fixed
8.1744,246,18.2985,3.4009,-0.0745,-4.87,151.5,89.74,-4.74,167.23,89.71,17.844,0.3386,19.14,11.24,0.61,0.4545,24.74,1.0,0.0,0.0,1.0,manual,0,fixed
8.2073,247,18.4684,3.3978,-0.0929,-4.87,152.42,89.74,-4.74,168.12,89.71,17.861,0.34,19.16,11.22,0.61,0.6074,18.46,1.0,0.0,0.0,1.0,manual,0,fixed
8.232,248,18.6382,3.3947,-0.1252,-4.86,153.35,89.74,-4.73,169.01,89.71,17.8781,0.3411,19.18,11.18,0.6,0.7601,14.71,1.0,0.0,0.0,1.0,manual,0,fixed
8.2714,249,18.8078,3.3916,-0.0784,-4.86,154.28,89.74,-4.73,169.91,89.71,17.8952,0.3419,19.2,11.14,0.59,0.9126,12.2,1.0,0.0,0.0,1.0,manual,0,fixed
8.298,250,18.9772,3.3885,-0.1189,-4.86,155.23,89.74,-4.72,170.8,89.71,17.9123,0.3425,19.22,11.09,0.58,1.0649,10.41,1.0,0.0,0.0,1.0,manual,0,fixed
8.3395,251,19.1464,3.3854,-0.0745,-4.85,156.18,89.74,-4.72,171.7,89.71,17.9295,0.343,19.24,11.03,0.58,1.217,9.06,1.0,0.0,0.0,1.0,manual,0,fixed
8.364,252,19.3156,3.3823,-0.1275,-4.85,157.14,89.74,-4.71,172.59,89.71,17.9466,0.3433,19.26,10.96,0.57,1.3689,8.01,1.0,0.0,0.0,1.0,manual,0,fixed
8.4051,253,19.4845,3.3791,-0.0779,-4.84,158.11,89.74,-4.71,173.49,89.71,17.9638,0.3436,19.28,10.89,0.56,1.5207,7.16,1.0,0.0,0.0,1.0,manual,0,fixed
8.4385,254,19.6533,3.3759,-0.0938,-4.84,159.09,89.74,-4.7,174.39,89.71,17.981,0.3438,19.3,10.81,0.55,1.6723,6.46,1.0,0.0,0.0,1.0,manual,0,fixed
8.463,255,19.8219,3.3728,-0.1292,-4.83,160.08,89.74,-4.7,175.29,89.71,17.998,0.3404,19.3,10.72,0.54,1.8239,5.88,1.0,0.0,0.0,1.0,manual,0,fixed
8.5015,256,19.9904,3.3696,-0.0833,-4.83,161.08,89.74,-4.7,176.19,89.71,18.0149,0.3375,19.34,10.63,0.53,1.9755,5.38,1.0,0.0,0.0,1.0,manual,0,fixed
8.5365,257,20.1587,3.3664,-0.0892,-4.82,162.08,89.74,-4.69,177.09,89.71,18.0318,0.3393,19.36,10.52,0.52,2.1269,4.95,1.0,0.0,0.0,1.0,manual,0,fixed
8.5702,258,20.3269,3.3631,-0.0974,-4.82,163.1,89.74,-4.69,177.99,89.71,18.0489,0.3416,19.38,10.41,0.51,2.278,4.57,1.0,0.0,0.0,1.0,manual,0,fixed
